2025-05-02 10:22:09,526 p=17779 u=blizzar n=ansible INFO| ok: [debian-12] => (item=vim)
2025-05-02 10:22:10,303 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=apt-transport-https)
2025-05-02 10:22:11,293 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=ca-certificates)
2025-05-02 10:22:11,528 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=apt-transport-https)
2025-05-02 10:22:12,211 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=curl)
2025-05-02 10:22:12,330 p=17779 u=blizzar n=ansible INFO| ok: [debian-12] => (item=ca-certificates)
2025-05-02 10:22:13,045 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=gnupg2)
2025-05-02 10:22:13,858 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=lsb-release)
2025-05-02 10:22:14,569 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=curl)
2025-05-02 10:22:14,650 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=bash-completion)
2025-05-02 10:22:15,444 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=dnsutils)
2025-05-02 10:22:16,241 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=net-tools)
2025-05-02 10:22:17,096 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=git)
2025-05-02 10:22:17,899 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=jq)
2025-05-02 10:22:18,724 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=less)
2025-05-02 10:22:19,285 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=gnupg2)
2025-05-02 10:22:19,548 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=lsof)
2025-05-02 10:22:20,056 p=17779 u=blizzar n=ansible INFO| ok: [debian-12] => (item=lsb-release)
2025-05-02 10:22:20,307 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=molly-guard)
2025-05-02 10:22:20,879 p=17779 u=blizzar n=ansible INFO| ok: [debian-12] => (item=bash-completion)
2025-05-02 10:22:21,099 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=nmap)
2025-05-02 10:22:21,842 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=screen)
2025-05-02 10:22:22,660 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=dnsutils)
2025-05-02 10:22:22,669 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=sudo)
2025-05-02 10:22:23,445 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=ipcalc)
2025-05-02 10:22:24,957 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=net-tools)
2025-05-02 10:22:28,358 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=git)
2025-05-02 10:22:30,672 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=jq)
2025-05-02 10:22:31,430 p=17779 u=blizzar n=ansible INFO| ok: [debian-12] => (item=less)
2025-05-02 10:22:32,217 p=17779 u=blizzar n=ansible INFO| ok: [debian-12] => (item=lsof)
2025-05-02 10:22:34,345 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=molly-guard)
2025-05-02 10:22:38,224 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=nmap)
2025-05-02 10:22:41,093 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=screen)
2025-05-02 10:22:44,022 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=sudo)
2025-05-02 10:22:46,243 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=ipcalc)
2025-05-02 10:22:46,247 p=17779 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Remove unused packages] ****************************************************************
2025-05-02 10:22:47,212 p=17779 u=blizzar n=ansible INFO| ok: [debian-12]
2025-05-02 10:22:47,274 p=17779 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 10:22:47,281 p=17779 u=blizzar n=ansible INFO| TASK [../../roles/ssh-setup : Set up SSH authorized keys] ************************************************************
2025-05-02 10:22:47,689 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=blizzar.pub.key)
2025-05-02 10:22:47,694 p=17779 u=blizzar n=ansible INFO| changed: [debian-12] => (item=blizzar.pub.key)
2025-05-02 10:22:48,027 p=17779 u=blizzar n=ansible INFO| ok: [docker] => (item=work-blizzar.pub.key)
2025-05-02 10:22:48,034 p=17779 u=blizzar n=ansible INFO| ok: [debian-12] => (item=work-blizzar.pub.key)
2025-05-02 10:22:48,039 p=17779 u=blizzar n=ansible INFO| PLAY RECAP ***********************************************************************************************************
2025-05-02 10:22:48,039 p=17779 u=blizzar n=ansible INFO| debian-12                  : ok=5    changed=2    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 10:22:48,039 p=17779 u=blizzar n=ansible INFO| docker                     : ok=5    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 10:22:48,039 p=17779 u=blizzar n=ansible INFO| web                        : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 10:23:28,882 p=18857 u=blizzar n=ansible INFO| [DEPRECATION WARNING]: community.general.yaml has been deprecated. The plugin has been superseded by the the option 
`result_format=yaml` in callback plugin ansible.builtin.default from ansible-core 2.13 onwards. This feature will be 
removed from community.general in version 13.0.0. Deprecation warnings can be disabled by setting 
deprecation_warnings=False in ansible.cfg.
2025-05-02 10:23:28,901 p=18857 u=blizzar n=ansible INFO| PLAY [home] **********************************************************************************************************
2025-05-02 10:23:28,907 p=18857 u=blizzar n=ansible INFO| TASK [Gathering Facts] ***********************************************************************************************
2025-05-02 10:23:30,037 p=18857 u=blizzar n=ansible WARNING| [WARNING]: Platform linux on host debian-12 is using the discovered Python interpreter at /usr/bin/python3.11, but
future installation of another Python interpreter could change the meaning of that path. See
https://docs.ansible.com/ansible-core/2.18/reference_appendices/interpreter_discovery.html for more information.

2025-05-02 10:23:30,037 p=18857 u=blizzar n=ansible INFO| ok: [debian-12]
2025-05-02 10:23:30,122 p=18857 u=blizzar n=ansible WARNING| [WARNING]: Platform linux on host docker is using the discovered Python interpreter at /usr/bin/python3.11, but
future installation of another Python interpreter could change the meaning of that path. See
https://docs.ansible.com/ansible-core/2.18/reference_appendices/interpreter_discovery.html for more information.

2025-05-02 10:23:30,122 p=18857 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 10:23:30,412 p=18857 u=blizzar n=ansible INFO| fatal: [web]: UNREACHABLE! => changed=false 
  msg: 'Failed to connect to the host via ssh: ssh: connect to host 192.168.1.20 port 22: No route to host'
  unreachable: true
2025-05-02 10:23:30,414 p=18857 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Upgrade all packages] ******************************************************************
2025-05-02 10:23:31,492 p=18857 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 10:23:31,493 p=18857 u=blizzar n=ansible INFO| ok: [debian-12]
2025-05-02 10:23:31,496 p=18857 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Install required packages] *************************************************************
2025-05-02 10:23:32,262 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=vim)
2025-05-02 10:23:32,263 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=vim)
2025-05-02 10:23:33,047 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=apt-transport-https)
2025-05-02 10:23:33,050 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=apt-transport-https)
2025-05-02 10:23:33,827 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=ca-certificates)
2025-05-02 10:23:33,848 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=ca-certificates)
2025-05-02 10:23:34,611 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=curl)
2025-05-02 10:23:34,730 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=curl)
2025-05-02 10:23:35,398 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=gnupg2)
2025-05-02 10:23:35,560 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=gnupg2)
2025-05-02 10:23:36,180 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=lsb-release)
2025-05-02 10:23:36,355 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=lsb-release)
2025-05-02 10:23:36,981 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=bash-completion)
2025-05-02 10:23:37,145 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=bash-completion)
2025-05-02 10:23:37,772 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=dnsutils)
2025-05-02 10:23:37,920 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=dnsutils)
2025-05-02 10:23:38,569 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=net-tools)
2025-05-02 10:23:38,735 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=net-tools)
2025-05-02 10:23:39,350 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=git)
2025-05-02 10:23:39,513 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=git)
2025-05-02 10:23:40,143 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=jq)
2025-05-02 10:23:40,338 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=jq)
2025-05-02 10:23:40,959 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=less)
2025-05-02 10:23:41,172 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=less)
2025-05-02 10:23:41,758 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=lsof)
2025-05-02 10:23:41,950 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=lsof)
2025-05-02 10:23:42,528 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=molly-guard)
2025-05-02 10:23:42,746 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=molly-guard)
2025-05-02 10:23:43,312 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=nmap)
2025-05-02 10:23:43,551 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=nmap)
2025-05-02 10:23:44,085 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=screen)
2025-05-02 10:23:44,362 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=screen)
2025-05-02 10:23:44,891 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=sudo)
2025-05-02 10:23:45,144 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=sudo)
2025-05-02 10:23:45,691 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=ipcalc)
2025-05-02 10:23:45,963 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=ipcalc)
2025-05-02 10:23:45,967 p=18857 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Remove unused packages] ****************************************************************
2025-05-02 10:23:47,023 p=18857 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 10:23:47,023 p=18857 u=blizzar n=ansible INFO| ok: [debian-12]
2025-05-02 10:23:47,029 p=18857 u=blizzar n=ansible INFO| TASK [../../roles/ssh-setup : Set up SSH authorized keys] ************************************************************
2025-05-02 10:23:47,556 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=blizzar.pub.key)
2025-05-02 10:23:47,557 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=blizzar.pub.key)
2025-05-02 10:23:47,931 p=18857 u=blizzar n=ansible INFO| ok: [debian-12] => (item=work-blizzar.pub.key)
2025-05-02 10:23:47,937 p=18857 u=blizzar n=ansible INFO| ok: [docker] => (item=work-blizzar.pub.key)
2025-05-02 10:23:47,943 p=18857 u=blizzar n=ansible INFO| PLAY RECAP ***********************************************************************************************************
2025-05-02 10:23:47,943 p=18857 u=blizzar n=ansible INFO| debian-12                  : ok=5    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 10:23:47,943 p=18857 u=blizzar n=ansible INFO| docker                     : ok=5    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 10:23:47,943 p=18857 u=blizzar n=ansible INFO| web                        : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 11:00:58,671 p=33391 u=blizzar n=ansible WARNING| [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2025-05-02 11:00:58,754 p=33391 u=blizzar n=ansible INFO| [DEPRECATION WARNING]: community.general.yaml has been deprecated. The plugin has been superseded by the the option `result_format=yaml` in callback plugin ansible.builtin.default from ansible-core 2.13 onwards. This 
feature will be removed from community.general in version 13.0.0. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2025-05-02 11:00:58,774 p=33391 u=blizzar n=ansible INFO| PLAY [home] ****************************************************************************************************************************************************************************************************************
2025-05-02 11:00:58,784 p=33391 u=blizzar n=ansible INFO| TASK [Gathering Facts] *****************************************************************************************************************************************************************************************************
2025-05-02 11:01:00,405 p=33391 u=blizzar n=ansible WARNING| [WARNING]: Platform linux on host docker is using the discovered Python interpreter at /usr/bin/python3.11, but future installation of another Python interpreter could change the meaning of that path. See
https://docs.ansible.com/ansible-core/2.18/reference_appendices/interpreter_discovery.html for more information.

2025-05-02 11:01:00,405 p=33391 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 11:01:00,483 p=33391 u=blizzar n=ansible WARNING| [WARNING]: Platform linux on host clone is using the discovered Python interpreter at /usr/bin/python3.11, but future installation of another Python interpreter could change the meaning of that path. See
https://docs.ansible.com/ansible-core/2.18/reference_appendices/interpreter_discovery.html for more information.

2025-05-02 11:01:00,483 p=33391 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:01:08,814 p=33391 u=blizzar n=ansible INFO| fatal: [debian-12]: UNREACHABLE! => changed=false 
  msg: 'Failed to connect to the host via ssh: ssh: connect to host 192.168.1.26 port 22: Connection timed out'
  unreachable: true
2025-05-02 11:01:08,817 p=33391 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Upgrade all packages] ************************************************************************************************************************************************************************
2025-05-02 11:01:10,022 p=33391 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 11:01:10,112 p=33391 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:01:10,114 p=33391 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Install required packages] *******************************************************************************************************************************************************************
2025-05-02 11:01:10,890 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=vim)
2025-05-02 11:01:10,998 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=vim)
2025-05-02 11:01:11,649 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=apt-transport-https)
2025-05-02 11:01:11,801 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=apt-transport-https)
2025-05-02 11:01:12,387 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=ca-certificates)
2025-05-02 11:01:12,616 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=ca-certificates)
2025-05-02 11:01:13,133 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=curl)
2025-05-02 11:01:13,412 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=curl)
2025-05-02 11:01:13,925 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=gnupg2)
2025-05-02 11:01:14,213 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=gnupg2)
2025-05-02 11:01:14,731 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=lsb-release)
2025-05-02 11:01:15,080 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=lsb-release)
2025-05-02 11:01:15,467 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=bash-completion)
2025-05-02 11:01:15,949 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=bash-completion)
2025-05-02 11:01:16,222 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=dnsutils)
2025-05-02 11:01:16,814 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=dnsutils)
2025-05-02 11:01:16,992 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=net-tools)
2025-05-02 11:01:17,668 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=net-tools)
2025-05-02 11:01:17,747 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=git)
2025-05-02 11:01:18,482 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=git)
2025-05-02 11:01:18,502 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=jq)
2025-05-02 11:01:19,228 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=less)
2025-05-02 11:01:19,284 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=jq)
2025-05-02 11:01:19,954 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=lsof)
2025-05-02 11:01:20,109 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=less)
2025-05-02 11:01:20,709 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=molly-guard)
2025-05-02 11:01:20,954 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=lsof)
2025-05-02 11:01:21,450 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=nmap)
2025-05-02 11:01:21,761 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=molly-guard)
2025-05-02 11:01:22,191 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=screen)
2025-05-02 11:01:22,590 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=nmap)
2025-05-02 11:01:22,999 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=sudo)
2025-05-02 11:01:23,421 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=screen)
2025-05-02 11:01:23,763 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=ipcalc)
2025-05-02 11:01:24,238 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=sudo)
2025-05-02 11:01:25,029 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=ipcalc)
2025-05-02 11:01:25,033 p=33391 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Remove unused packages] **********************************************************************************************************************************************************************
2025-05-02 11:01:25,951 p=33391 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:01:26,023 p=33391 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 11:01:26,029 p=33391 u=blizzar n=ansible INFO| TASK [../../roles/ssh-setup : Set up SSH authorized keys] ******************************************************************************************************************************************************************
2025-05-02 11:01:26,435 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=blizzar.pub.key)
2025-05-02 11:01:26,453 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=blizzar.pub.key)
2025-05-02 11:01:26,757 p=33391 u=blizzar n=ansible INFO| ok: [clone] => (item=work-blizzar.pub.key)
2025-05-02 11:01:26,797 p=33391 u=blizzar n=ansible INFO| ok: [docker] => (item=work-blizzar.pub.key)
2025-05-02 11:01:26,804 p=33391 u=blizzar n=ansible INFO| PLAY RECAP *****************************************************************************************************************************************************************************************************************
2025-05-02 11:01:26,804 p=33391 u=blizzar n=ansible INFO| clone                      : ok=5    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 11:01:26,804 p=33391 u=blizzar n=ansible INFO| debian-12                  : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 11:01:26,804 p=33391 u=blizzar n=ansible INFO| docker                     : ok=5    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 11:01:34,500 p=34081 u=blizzar n=ansible WARNING| [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2025-05-02 11:01:34,543 p=34081 u=blizzar n=ansible INFO| [DEPRECATION WARNING]: community.general.yaml has been deprecated. The plugin has been superseded by the the option `result_format=yaml` in callback plugin ansible.builtin.default from ansible-core 2.13 onwards. This 
feature will be removed from community.general in version 13.0.0. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2025-05-02 11:01:34,557 p=34081 u=blizzar n=ansible INFO| PLAY [home] ****************************************************************************************************************************************************************************************************************
2025-05-02 11:01:34,562 p=34081 u=blizzar n=ansible INFO| TASK [Gathering Facts] *****************************************************************************************************************************************************************************************************
2025-05-02 11:01:35,620 p=34081 u=blizzar n=ansible WARNING| [WARNING]: Platform linux on host clone is using the discovered Python interpreter at /usr/bin/python3.11, but future installation of another Python interpreter could change the meaning of that path. See
https://docs.ansible.com/ansible-core/2.18/reference_appendices/interpreter_discovery.html for more information.

2025-05-02 11:01:35,620 p=34081 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:01:35,780 p=34081 u=blizzar n=ansible WARNING| [WARNING]: Platform linux on host docker is using the discovered Python interpreter at /usr/bin/python3.11, but future installation of another Python interpreter could change the meaning of that path. See
https://docs.ansible.com/ansible-core/2.18/reference_appendices/interpreter_discovery.html for more information.

2025-05-02 11:01:35,780 p=34081 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 11:01:35,782 p=34081 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Upgrade all packages] ************************************************************************************************************************************************************************
2025-05-02 11:01:36,750 p=34081 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:01:36,886 p=34081 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 11:01:36,889 p=34081 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Install required packages] *******************************************************************************************************************************************************************
2025-05-02 11:01:37,630 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=vim)
2025-05-02 11:01:37,779 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=vim)
2025-05-02 11:01:38,396 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=apt-transport-https)
2025-05-02 11:01:38,575 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=apt-transport-https)
2025-05-02 11:01:39,162 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=ca-certificates)
2025-05-02 11:01:39,403 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=ca-certificates)
2025-05-02 11:01:39,917 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=curl)
2025-05-02 11:01:40,243 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=curl)
2025-05-02 11:01:40,685 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=gnupg2)
2025-05-02 11:01:41,050 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=gnupg2)
2025-05-02 11:01:41,435 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=lsb-release)
2025-05-02 11:01:41,865 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=lsb-release)
2025-05-02 11:01:42,172 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=bash-completion)
2025-05-02 11:01:42,693 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=bash-completion)
2025-05-02 11:01:42,970 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=dnsutils)
2025-05-02 11:01:43,527 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=dnsutils)
2025-05-02 11:01:43,730 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=net-tools)
2025-05-02 11:01:44,393 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=net-tools)
2025-05-02 11:01:44,512 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=git)
2025-05-02 11:01:45,237 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=git)
2025-05-02 11:01:45,242 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=jq)
2025-05-02 11:01:45,957 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=less)
2025-05-02 11:01:46,022 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=jq)
2025-05-02 11:01:46,673 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=lsof)
2025-05-02 11:01:46,825 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=less)
2025-05-02 11:01:47,416 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=molly-guard)
2025-05-02 11:01:47,692 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=lsof)
2025-05-02 11:01:48,189 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=nmap)
2025-05-02 11:01:48,537 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=molly-guard)
2025-05-02 11:01:48,949 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=screen)
2025-05-02 11:01:49,352 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=nmap)
2025-05-02 11:01:49,680 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=sudo)
2025-05-02 11:01:50,150 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=screen)
2025-05-02 11:01:50,457 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=ipcalc)
2025-05-02 11:01:50,947 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=sudo)
2025-05-02 11:01:51,734 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=ipcalc)
2025-05-02 11:01:51,738 p=34081 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Remove unused packages] **********************************************************************************************************************************************************************
2025-05-02 11:01:52,705 p=34081 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:01:52,735 p=34081 u=blizzar n=ansible INFO| ok: [docker]
2025-05-02 11:01:52,741 p=34081 u=blizzar n=ansible INFO| TASK [../../roles/ssh-setup : Set up SSH authorized keys] ******************************************************************************************************************************************************************
2025-05-02 11:01:53,151 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=blizzar.pub.key)
2025-05-02 11:01:53,173 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=blizzar.pub.key)
2025-05-02 11:01:53,475 p=34081 u=blizzar n=ansible INFO| ok: [clone] => (item=work-blizzar.pub.key)
2025-05-02 11:01:53,515 p=34081 u=blizzar n=ansible INFO| ok: [docker] => (item=work-blizzar.pub.key)
2025-05-02 11:01:53,521 p=34081 u=blizzar n=ansible INFO| PLAY RECAP *****************************************************************************************************************************************************************************************************************
2025-05-02 11:01:53,521 p=34081 u=blizzar n=ansible INFO| clone                      : ok=5    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 11:01:53,521 p=34081 u=blizzar n=ansible INFO| docker                     : ok=5    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-05-02 11:02:39,182 p=34937 u=blizzar n=ansible WARNING| [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2025-05-02 11:02:39,242 p=34937 u=blizzar n=ansible INFO| [DEPRECATION WARNING]: community.general.yaml has been deprecated. The plugin has been superseded by the the option `result_format=yaml` in callback plugin ansible.builtin.default from ansible-core 2.13 onwards. This 
feature will be removed from community.general in version 13.0.0. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2025-05-02 11:02:39,257 p=34937 u=blizzar n=ansible INFO| PLAY [webservers] **********************************************************************************************************************************************************************************************************
2025-05-02 11:02:39,263 p=34937 u=blizzar n=ansible INFO| TASK [Gathering Facts] *****************************************************************************************************************************************************************************************************
